Judul,Link_Embed,Info_Detail,Deskripsi,URL_Sumber,Tipe_Media,Lirik
Hikari Kanata (2022),https://drive.google.com/file/d/1qjMLgzHum0BHZbP0Gl_2FH_Vn81V_EXv/preview,Artist: Hironobu Kageyama | Released: 2022 | Single: ヒカリカナタ,"Hikari Kanata (ヒカリカナタ, lit. Light Beyond) is the second ending theme for Ultraman Decker.",https://ferdevil87.github.io/hikarikanata/
Sora no Kanata e (2023),https://drive.google.com/file/d/1I5eNIVWYXV0sr97CULZwQ5E6KlMILS9c/preview,Artist: Hironobu Kageyama | Released: 2023 | Single: ソラノカナタへ,"Sora no Kanata e (ソラノカナタへ, lit. ""Beyond The Sky"") is the theme song of Ultraman Decker Finale: Journey to Beyond. It released one day before the film's release on February 22, 2023, alongside a remix of ""ULTRA HIGH"".",https://ferdevil87.github.io/soranokanatae/
Trigger (2021),https://drive.google.com/file/d/13FK7oHi5PqbwzYyHQQMZMDfEmtxm_Z31/preview,Artist: Takao Sakuma | Released: 2021 | Album: Ultraman Trigger original soundtrack,"Trigger, トリガー (Torigā) is the opening theme of Ultraman Trigger: New Generation Tiga.",https://ferdevil87.github.io/trigger/
Nanairo no Tane (2021),https://drive.google.com/file/d/1zxgphuHTygiHeORpydBs0E2vv2b1Wtu2/preview,Artist: ChouCho | Released: 2021 | Album: なないろのたね,"Nanairo no Tane (なないろのたね, lit. Rainbow Seed) is the first ending theme of Ultraman Trigger: New Generation Tiga.",https://ferdevil87.github.io/nanairo/
Asu Miru Mono-tachi (2021),https://drive.google.com/file/d/1nAjYKd4wMPEtfEpKgpsnZeMsWRZlCsxq/preview,"Artist: Raiga Terasaka, Shunya Kaneko and Runa Toyoda | Released: 2021 | Album: Ultraman Trigger original soundtrack","Asu Miru Mono-tachi (明日あす見る者たち. Those Who See Tomorrow) is the second ending theme of Ultraman Trigger: New Generation Tiga. It released alongside ""Believer"" on November 24, 2021.",https://ferdevil87.github.io/asumiru/
Dear SMILE (2021),https://drive.google.com/file/d/1mPH_8-YL-rf_GrdSFWBrSSegel9X1OLW/preview,Artist: Raiga Terasaka | Released: 2021 | Album: Ultraman Trigger: New Generation Tiga Character Song Mini Album.,"Dear SMILE is the character song for Kengo Manaka, released on the Ultraman Trigger: New Generation Tiga Character Song Mini Album.",https://ferdevil87.github.io/dearsmile/
STEP UP TOMORROW (2021),https://drive.google.com/file/d/1LOjQ_HO7IWBEwzdV18Vcdp2ut9QPaNzZ/preview,Artist: Runa Toyoda | Released: 2021 | Album: Ultraman Trigger: New Generation Tiga Character Song Mini Album,"STEP UP TOMORROW is the character song for Yuna Shizuma, released on the Ultraman Trigger: New Generation Tiga Character Song Mini Album.",https://ferdevil87.github.io/stepuptomorrow/
REALIZE (2021),https://drive.google.com/file/d/1wEcBi8nheNNOYaX1K8oXrTrwtqYV5xlY/preview,Artist: Shunya Kaneko | Released: 2021 | Album: Ultraman Trigger: New Generation Tiga Character Song Mini Album,"REALIZE is the character song for Akito Hijiri, released on the Ultraman Trigger: New Generation Tiga Character Song Mini Album.",https://ferdevil87.github.io/realize/
Hunt In The DARK (2021),https://drive.google.com/file/d/1A7DFzP2ARAZDy4U-7D-9C6tq25cvwSfq/preview,Artist: Kei Hosogai | Released: 2021 | Album: Ultraman Trigger: New Generation Tiga Character Song Mini Album,"Hunt In The DARK is the character song for Ignis, released on the Ultraman Trigger: New Generation Tiga Character Song Mini Album. The instrumental version of the song was used in the series multiple times.",https://ferdevil87.github.io/huntinddark/
Metron Sunset (2021),https://drive.google.com/file/d/1eimRff9QhcD81C8o_y22p6UNGF1q_MXP/preview,Artist: M・A・O | Released: 2021 | Album: Ultraman Trigger: New Generation Tiga Character Song Mini Album,"Metron Sunset (メトロン・サンセット, Metoron Sansetto) is the character song for Marluru, released on the Ultraman Trigger: New Generation Tiga Character Song Mini Album.",https://ferdevil87.github.io/metron/
The End of LIGHT (2021),https://drive.google.com/file/d/1gsc_omtO-7UTJTBOBrX_6DJ8J9U-yxNS/preview,"Artist: Sumire Uesaka, Shunichi Maki and Ryosuke Takahashi | Released: 2021 | Album: Ultraman Trigger: New Generation Tiga Character Song Mini Album.","The End of LIGHT is the character song for the Giants of Darkness, Carmeara, Darrgon and Hudram. It was released on the Ultraman Trigger: New Generation Tiga Character Song Mini Album.",https://ferdevil87.github.io/endoflight/
Ultra BOOT CAMP! (2021),https://drive.google.com/file/d/1_6xjrjm6Y6nqobJeip8nr5W-QwcMp15Q/preview,Artist: Shimba Tsuchiya | Released: 2021 | Album: Ultraman Trigger: New Generation Tiga Character Song Mini Album,"Ultra BOOT CAMP! (ウルトラ・BOOT CAMP!, Urutora Būto Kyanpu!) is the character song for Ribut, released on the Ultraman Trigger: New Generation Tiga Character Song Mini Album. Kengo Manaka and Yuna Shizuma learned to dance to it in episode 15 of Ultraman Trigger: New Generation Tiga, where it was also used as the ending theme.",https://ferdevil87.github.io/bootcamp/
Believer (2022),https://drive.google.com/file/d/1uzyxdR4oiPN2xnral9uimsKQO9Zd4qDE/preview,"Artist: Raiga Terasaka (寺坂 頼我, Terasaka Raiga), Runa Toyoda (豊田 ルナ, Toyoda Runa), Shunya Kaneko (金子隼也, Kaneko Shunya) | Released: 2022 | Album: Ultraman Trigger: Episode Z original soundtrack","Believer is the theme song of Ultraman Trigger: Episode Z. It was performed by Raiga Terasaka, Runa Toyoda, and Shunya Kaneko.",https://ferdevil87.github.io/believer/
Goshowa Kudasai Ware no Na wo! (2020),https://drive.google.com/file/d/1Nrznz48k1td7Hcx9bvpA9mG59BclNbPl/preview,Artist: Masaaki Endoh | Released: 2020 | Album: Goshowa Kudasai Ware no Na wo!,"Goshowa Kudasai Ware no Na wo! (ご唱和ください 我の名を！. ""I Ask that You Chant My Name!"") is the opening theme of Ultraman Z.",https://ferdevil87.github.io/goshowa/
Connect the Truth (2020),https://drive.google.com/file/d/166Y8MykaAeuSHdSwkEPZp2XslKUomtIS/preview,Artist: Nami Tamaki | Released: 2020 | Album: Connect the Truth,Connect the Truth is the first ending theme song of Ultraman Z. It was also used as an insert theme in episode 15 of the series.,https://ferdevil87.github.io/connect/
Promise for the future (2020),https://drive.google.com/file/d/1g-zohpTcikYcHVqZbKTVox2OJCaiVdlR/preview,Artist: Tasuku Hatanaka | Released: 2020 | Album: Promise for the future,Promise for the future is the second ending theme song of Ultraman Z. It was also used as an insert song during the final episode of the series.,https://ferdevil87.github.io/promisefuture/
Heroes (2020),https://drive.google.com/file/d/1mqovZd96XM3AO-8uDCzD1tsmv079b5_5/preview,Artist: Ryota Fujimaki | Released: 2020 | Album: Sunshine,"Heroes is opening theme of Ultraman Chronicle: ZERO & GEED.[1] It released on January 11, 2020.",https://ferdevil87.github.io/heroes/
"Buddy, steady, go! (2019)",https://drive.google.com/file/d/16-sVj-gX8UHnDFil9tpP_K-1IINi1yND/preview,Artist: Takuma Terashima | Released: 2019 | Album: Ultraman Taiga Original Soundtrack,"Buddy, steady, go! is the opening theme of Ultraman Taiga. Its TV size version was first released in the Ultraman Taiga Original Soundtrack album, then the full song was released as a single with two other songs written by Takuma Terashima on August 28, 2019. A limited edition version of the single was released on the same day, which contains a second disc featuring the official music video for the song. In 2020, the song was included on Terashima's fourth album, ASSEMBLE.",https://ferdevil87.github.io/buddy/
Hitotsu Boshi (2019),https://drive.google.com/file/d/1cZWR7GQcvghd1ISd2Wk_AMJBY9OU3DhB/preview,Artist: Sayaka Sasaki | Released: 2019 | Album: ヒトツボシ,"Hitotsu Boshi (ヒトツボシ, lit. ""Evening Star"") is the first ending theme of Ultraman Taiga. Starting from episode 14 onwards, the song is replaced by ""Sign"".",https://ferdevil87.github.io/hitotsu/
Sign (2019),https://drive.google.com/file/d/156csIM-VFicUlv7-IGDTqsDNdHH1KhIa/preview,Artist: sphere | Released: 2019 | Album: Sign,"Sign is the second ending theme of Ultraman Taiga. It replaces ""Hitotsu Boshi"" from episode 14 onwards.",https://ferdevil87.github.io/sign/
Chou Yuusha BUDDY GO! (2019),https://drive.google.com/file/d/1DcHow0m__sk7Y6cTaPzn3PjRl4fyUL34/preview,Artist: Takuma Terashima | Released: 2019 | Album: Ultraman Taiga Original Soundtrack,"Chou Yuusha BUDDY GO! (超勇者BUDDY GO!, Chō Yūsha Badi Gō!, lit. Ultra Hero BUDDY GO!) is a character theme for Ultraman Taiga in Ultraman Taiga. It was used in episode 13 during a montage of Taiga's past battles.",https://ferdevil87.github.io/chou/
WISE MAN'S PUNCH (2019),https://drive.google.com/file/d/12wgz7rCyDOA7wAEXVU2FscAI4waxqNzF/preview,Artist: Satoshi Hino | Released: 2019 | Album: Ultraman Taiga Original Soundtrack,WISE MAN'S PUNCH is a character song for Ultraman Titas in Ultraman Taiga. It was used in episode 13 during a montage of Titas' past battles.,https://ferdevil87.github.io/wise/
Hado wo Iku Kaze no Gotoshi (2019),https://drive.google.com/file/d/1KdWUVXPjqX-n8x_gGFkMeDLvq83UjMeF/preview,Artist: Shota Hayama | Released: 2019 | Album: Ultraman Taiga Original Soundtrack,"Hado wo Iku Kaze no Gotoshi (覇道を往く風の如し, Hadō o iku kaze no gotoshi, lit. Like The Wind, Going Down The Road) is a character theme for Ultraman Fuma in Ultraman Taiga. It was used in episode 13 during a montage of Fuma's past battles. An instrumental of the song was later used in episode 22.",https://ferdevil87.github.io/hado/
Dramatic (2020),https://drive.google.com/file/d/1H8_eMPKUR4OZgjQlP0qlCerJFfIDe_vN/preview,Artist: Daisuke Ono | Released: 2020 | Album: Ultraman Taiga Original Soundtrack,"Dramatic (ドラマティック, Doramatikku) is the ending theme for Ultraman Taiga The Movie: New Generation Climax.",https://ferdevil87.github.io/dramatic/
Go Future (2019),https://drive.google.com/file/d/1TdOj_YadkwP1KXqQrJYJyQnhtuH5ONPg/preview,Artist: Sayaka Sasaki | Released: 2019 | Album: ヒトツボシ,"Go future is the theme song of the stage show, Ultra Heroes EXPO THE LIVE, in which Sayaka Sasaki performed the song live. It was released on CD with the ending theme of Ultraman Taiga, Hitotsu Boshi, which Sasaki also sung.",https://ferdevil87.github.io/gofuture/
AVIATION (2023),https://drive.google.com/file/d/1OUsKAr6zcc1GTds76mNS8T5WLyuiCYMe/preview,"Artist: Void_Chords, Ryohei & Foggy-D | Released: 2023 | Album: AVIATION",AVIATION is the ending from ultraman netflix season 3,https://ferdevil87.github.io/aviation/
Sight Over The Battle (2019),https://drive.google.com/file/d/1R4lqxJWHAzwOIwSdf8WreTGeb4tHp27x/preview,Artist: OLDCODEX | Released: 2019 | Album: Sight Over The Battle,Sight Over The Battle is the ending 1 from ultraman netflix season 1,https://ferdevil87.github.io/sotb/
Core Fade (2019),https://drive.google.com/file/d/1COfAy2aYcvYo3c3LMzwiIvNo0dbEIQI4/preview,Artist: OLDCODEX | Released: 2019 | Album: Core Fade,Core Fade is the opening from ultraman netflix season 1,https://ferdevil87.github.io/corefade/
MY ID (2019),https://drive.google.com/file/d/1_oWKt68Nq6-JwpXAJgDFCzZyalBaeSbb/preview,"Artist: Void_Chords, Ryohei & Foggy-D | Released: 2019 | Album: MY ID",MY ID is the ending 2 from ultraman netflix season 1,https://ferdevil87.github.io/myid/
Transcending Time (2022),https://drive.google.com/file/d/1aU6-3oRMV9hfHBjeeWGkYaKWvXmTlE2Z/preview,"Artist: Void_Chords, Ryohei & Foggy-D | Released: 2022 | Album: Transcending Time",Transcending Time is the ending from ultraman netflix season 2,https://ferdevil87.github.io/trascending/
RAYS (2023),https://drive.google.com/file/d/1EZDhyKiRvEuundEsSc1LbMqohduRMJV_/preview,Artist: NOILION and MIYAVI | Released: 2023 | Album: RAYS,RAYS is the opening from ultraman netflix season 3,https://ferdevil87.github.io/rays/
3 (2022),https://drive.google.com/file/d/15lRl3wmYjQTLkznq3tNMsWVFGJQi_Giw/preview,Artist: NOILION | Released: 2022 | Album: 3,3 is the opening from ultraman netflix season 2,https://ferdevil87.github.io/3/
M87 (2022),https://drive.google.com/file/d/1DvoZPHuxe5k0KlBLUA4UF8XySGuTbudb/preview,Artist: Kenshi Yonezu | Released: 2022 | Album: M87,"M87 (M八七, Emu Hachi Nana, pronounced ""Eight Seven"" separately) is the theme song of Shin Ultraman.",https://ferdevil87.github.io/m87/
