Judul,Link_Embed,Info_Detail,Deskripsi,URL_Sumber,Tipe_Media,Lirik
Ultraman Gaia! (1998),https://drive.google.com/file/d/1xn1mF04azaDIkkfumN4ekIuQoMcFNYsA/preview,Artist: Masayuki Tanaka and Kazuya Daimon | Released: 1998 | Album: Ultraman Gaia original soundtrack,"Ultraman Gaia! (ウルトラマンガイア!, Urutoraman Gaia!) is the opening song from the TV series Ultraman Gaia.",https://ferdevil87.github.io/Gaia/
Gaia no Chikara! (1998),https://drive.google.com/file/d/1zutlh64vkhunoboxoZgULQk9O4Xpu6rL/preview,Artist: Masayuki Tanaka and Kazuya Daimon | Released: 1998 | Album: Ultraman Gaia original soundtrack,"Gaia no Chikara (ガイア の 力, lit. Power of Gaia) is an insert song from Ultraman Gaia. The song is most associated with Ultraman Gaia Supreme Version.",https://ferdevil87.github.io/Gaiano/
Lovin' You Lovin' Me (1998),https://drive.google.com/file/d/1QWdWotV21MZjKhIcUewygtBgMGt3FvqB/preview,Artist: B.B.WAVES | Released: 1998 | Album: Ultraman Gaia original soundtrack,Lovin' You Lovin' Me is the first ending theme of Ultraman Gaia.,https://ferdevil87.github.io/Lovinyou/
Beat on Dream on (1998),https://drive.google.com/file/d/1OTDtcAaOfFD16rJfhlydlq3ct8GNRKUX/preview,Artist: Tomohiko Kikuta | Released: 1998 | Album: Beat on Dream on,"Beat on Dream on is the second ending theme of Ultraman Gaia. It was first featured in episode 27, ""A New Battle ~Version-up Fight!~.""",https://ferdevil87.github.io/BeatOn/
Aoi Okami (1998),https://drive.google.com/file/d/14MsAsv0oPYd8bdqb3xgID8XdzhTmPnTl/preview,Artist: Tomohiko Kikuta | Released: 1998 | Album: Beat on Dream on,"Aoi Okami (青い狼, lit. Blue Wolf) is an insert song from Ultraman Gaia. It was the insert song of Ultraman Agul that was included in Beat on Dream on Cd Box.",https://ferdevil87.github.io/AoiOkami/
Ultraman Neos (2000),https://drive.google.com/file/d/1ENTQHhQ2JpAwamVYJtCb7BZ2comzvrQ0/preview,Artist: Project DMM | Released: 2000 | Album: Ultraman Neos original soundtrack,"Ultraman Neos (ウルトラマンネオス, Urutoraman Neosu) is the opening theme of Ultraman Neos. It was first used as an insert theme in the series' pilot episode.",https://ferdevil87.github.io/neos/
Ultraseven 21 (2000),https://drive.google.com/file/d/1408OXybm6Ciket7tuRaADJIhDyievVbe/preview,Artist: Project DMM | Released: 2000 | Album: Ultraman Neos original soundtrack,"Ultraseven 21 (ウルトラセブン21, Urutorasebun Tsū Wan) is the theme song of the eponymous Ultraseven 21. Two versions were made, one for the 1995 Neos pilot film and another for the full 2000 Ultraman Neos series.",https://ferdevil87.github.io/seven21/
IN YOUR HEART (2000),https://drive.google.com/file/d/1FwLUkxY1ajkPU5yV-VKc2By3VBobm_38/preview,Artist: Rika Matsumoto with Project DMM | Released: 2000 | Album: Ultraman Neos original soundtrack,IN YOUR HEART is an ending theme (ED) from Ultraman Neos. It was performed by Rika Matsumoto and Project DMM.,https://ferdevil87.github.io/inyourheart/
Shuwatch! Ultraman Zearth (1996),https://drive.google.com/file/d/1Fmas2lBwXKMhjsx_Q5wbmW0Fl6eTiwUq/preview,Artist: Tunnels | Released: 1996 | Album: Ultraman Zearth original soundtrack,"Shuwatch! Ultraman Zearth (シュワッチ!ウルトラマンゼアス, Shuwatchi! Urutoraman Zeasu) is the main song of Ultraman Zearth.",https://ferdevil87.github.io/shuwatch/
Ultraman Nice! (1999),https://drive.google.com/file/d/1_8TvEhIcM9e7QsFNDPXIq55-qbo6GvGU/preview,Artist: Project DMM | Released: 1999 | Album: Ultraman Nice original soundtrack,Ultraman Nice is an opening theme (OP) from Ultraman Nice. It was performed by Project DMM.,https://ferdevil87.github.io/nice/
Bokutachi no Hero (2003),https://drive.google.com/file/d/1B4vousDQ1m-3PR4d_PTPHlWsbuexUCPP/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Boy no Uru Koro original soundtrack,Bokutachi no Hero is an opening theme (OP) from Ultraman Boy no Uru Koro. It was performed by Project DMM.,https://ferdevil87.github.io/bokutachinohero/
Koisuru boy 〜Zenryaku Ultraman Boy-sama〜 (2003),https://drive.google.com/file/d/16KjAfnzn_7K7NQQiIossGt48hOWytdo9/preview,Artist: i-chips | Released: 2003 | Album: Ultraman Boy's Ultra Coliseum original soundtrack,"Koisuru boy 〜Zenryaku Ultraman Boy-sama〜 (恋するboy〜前略ウルトラマンボーイ様〜, Koisuru Boy 〜Zenryaku Urutoraman Bōi-sama〜) is the Ending Song from Ultraman Boy's Ultra Coliseum",https://ferdevil87.github.io/koisuru/
Tsubomi (2003),https://drive.google.com/file/d/1ghk9XUFmHauWz3-X6mnj8s69C_qeC39H/preview,Artist: Breath | Released: 2003 | Album: Chance,Tsubomi is an ending theme (ED) from Ultra Q: Dark Fantasy. It was performed by Breath.,https://ferdevil87.github.io/tsubomi/
Yugata ni Saku Hana (2003),https://drive.google.com/file/d/1dyEjbG2wxC_FovoCuU8uh1CtyRpka4U2/preview,Artist: Kayoko | Released: 2003 | Album: Yugata ni Saku Hana,Yugata ni Saku Hana is an ending theme (ED) from Ultra Q: Dark Fantasy. It was performed by kayoko.,https://ferdevil87.github.io/yugata/
Bokura no Energy (2003),https://drive.google.com/file/d/1l_GhnGfX2xUKq90YHEt_R3kSe57TnyXN/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,"Bokura no Energy (僕達のエネルギー, Bokura no Enerugi, lit. Our Energy) is an insert song from Ultraman Cosmos. The song acts as the unofficial insert theme for Ultraman Cosmos' Luna Mode.",https://ferdevil87.github.io/bokuranoenaji/
Kuushou Shonen (2003),https://drive.google.com/file/d/1CZHdEeNNtNU3-q4FFDxu1MwLLYppZaOZ/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,"Kuusou Shounen (空想少年, lit. Fantastical Boys) is the insert song of New Century Ultraman Legend.",https://ferdevil87.github.io/kuushou/
Christmas for Everyone (2003),https://drive.google.com/file/d/1e9-x4JdZ2hwLJM2rCen6T1HrgROj9eLY/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,Christmas for Everyone is an insert song from Ultraman Cosmos.,https://ferdevil87.github.io/crist/
Power of Love (2003),https://drive.google.com/file/d/1BnzeE6DadmW37ciApFGMlLgzD52OHAOa/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,Power of Love is an insert song from Ultraman Cosmos.,https://ferdevil87.github.io/poweroflove/
Hikari no Densetsu (2003),https://drive.google.com/file/d/12kQkNfH450foIAVVMkDVSDJ-v24ywf2v/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,Hikari no Densetsu is an unused song for Ultraman Legend.,https://ferdevil87.github.io/hikarino/
Touch the Fire (2003),https://drive.google.com/file/d/10RLzBPwi0itJ05Bx4KT8Zze2Y-9AvbAl/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,Touch the Fire is an insert theme from Ultraman Cosmos. It is most associated with Ultraman Cosmos' Corona Mode.,https://ferdevil87.github.io/touchthe/
Kokoro no kizuna (2003),https://drive.google.com/file/d/1CM4TI7GUUI5fBD5MaUyexDagvkqiIzGb/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,"Kokoro no Kizuna (心の絆, lit. The Bond of Heart) is the second ending song of Ultraman Cosmos.",https://ferdevil87.github.io/kokoronokizuna/
High Hopes (2003),https://drive.google.com/file/d/10qUnPCEfs-8IVg_SpXdqFFzAY8t6yqM-/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,High Hope is a song from CD Ultraman Cosmos complete song Collection but then used for the ending theme of Ultraman Cosmos vs Ultraman Justice: The Final Battle.,https://ferdevil87.github.io/highhope/
Kimi Ni Dekiru Nanika (2003),https://drive.google.com/file/d/12CmfYN4mLC1wjZ94cBX3tlGYJ_8XqE72/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,"Ultraman Cosmos 〜 Kimi Ni Dekiru Nanika (ウルトラマンコスモス〜君にできるなにか, Urutoraman Kosumosu ~ Kimi ni Dekiru Nanika, lit. Ultraman Cosmos ~ Something You Can Do) is the first ending theme for Ultraman Cosmos, along with the ending theme to both Ultraman Cosmos: The First Contact and Ultraman Cosmos 2: The Blue Planet.",https://ferdevil87.github.io/kiminidekiru/
Just a Hero (2003),https://drive.google.com/file/d/1PZwMhpfYEXPwDK4JTCzNFCdPoyuTZycK/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,Just a Hero is a unused song from Ultraman Cosmos.,https://ferdevil87.github.io/justahero/
Can we Live ~Te wo Toriatte~ (2003),https://drive.google.com/file/d/1C58s_Lrp-azncwc1n1NdM7T2n9LSoU6P/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,Can we Live ~Te wo Toriatte~ is an insert song from Ultraman Cosmos. It was performed by Project DMM.,https://ferdevil87.github.io/canwelivve/
